place,address,Latitude,Longitude
올레요7쉼터,제주특별자치도 서귀포시 이어도로 826-86,33.2339546,126.5025264
김녕금속공예벽화마을,제주특별자치도 제주시 구좌읍 김녕리 4026,33.558005,126.7465001
선인장자생지,제주특별자치도 제주시 한림읍 월령리,33.3699811,126.2246483
한라산 정상안내소,제주특별자치도 서귀포시 상효동,33.3306923,126.5673572
감사공묘역,제주특별자치도 제주시 조천읍 함대로 362,33.5130047,126.66087
수산봉둘레길,제주특별자치도 제주시 애월읍 구엄리,33.4797356,126.3819332
제주모슬포알뜨르비행장 일제 지하벙커,제주특별자치도 서귀포시 대정읍 상모리 1670,33.2046641,126.2727667
새별오름관광타운,제주특별자치도 제주시 애월읍 평화로 1529,33.3628158,126.3633602
치유의숲 방문자센터,제주특별자치도 서귀포시 산록남로 2271,33.3017887,126.5095926
김녕사굴,제주특별자치도 제주시 구좌읍 김녕리 201-4,33.5439116,126.7755357
제주올레16코스 공식안내소,제주특별자치도 제주시 애월읍 고내리 1103-1,33.4671246,126.3387774
추억의숲길,제주특별자치도 서귀포시 산록남로 2271,33.3017887,126.5095926
솜반천,제주특별자치도 서귀포시 서홍동 1212-4,33.25239,126.5536702
한라산영실,제주특별자치도 서귀포시 도순동 산 1,33.3098899,126.4744626
표선해안도로,제주특별자치도 서귀포시 표선면 표선리,33.3225332,126.8228665
붉은오름,제주특별자치도 서귀포시 성산읍 섭지코지로 261,33.4257554,126.931741
돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,33.4803459,126.7995911
형제섬,제주특별자치도 서귀포시 안덕면 사계리 산 44,33.210003,126.3144328
제주곶자왈도립공원 탐방안내소,제주특별자치도 서귀포시 대정읍 에듀시티로 178,33.279349,126.2763069
매오름,제주특별자치도 서귀포시 표선면 세화리 산 7,33.318663,126.811817
