,place,address,Latitude,Longitude,k_means_cluster
723,제주부영호텔앤리조트,제주특별자치도 서귀포시 중문관광로 222,33.2487954,126.4198849,0
724,히든클리프호텔&네이쳐,제주특별자치도 서귀포시 예래해안로 542,33.2432264,126.3876102,0
725,호텔 케니 서귀포,제주특별자치도 서귀포시 동문로 42,33.2506274,126.5647149,2
726,코업시티호텔 성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,33.4674924,126.9320111,1
727,오션스위츠 제주호텔,제주특별자치도 제주시 탑동해안로 74,33.5182319,126.5231737,3
728,제주신라호텔,제주특별자치도 서귀포시 중문관광로72번길 75,33.2475582,126.4081161,0
729,파크선샤인제주,제주특별자치도 서귀포시 남성중로 135,33.2542585,126.553507,2
730,위호텔,제주특별자치도 서귀포시 1100로 453-95,33.2862186,126.4442655,0
731,유니호텔 앤 풀빌라,제주특별자치도 제주시 애월읍 애월해안로 656,33.4782235,126.3665625,0
732,코업시티호텔 하버뷰,제주특별자치도 서귀포시 남원읍 태위로 108,33.274626,126.6589942,2
733,토스카나호텔,제주특별자치도 서귀포시 용흥로66번길 158-7,33.2645887,126.4850479,2
734,캠퍼트리 호텔앤리조트,제주특별자치도 제주시 해안마을서4길 100,33.4536956,126.4503561,3
735,리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,33.4687182,126.3461173,0
736,호텔레오,제주특별자치도 제주시 삼무로 14,33.4898758,126.4908867,3
737,스위트메이서귀포호텔,제주특별자치도 서귀포시 김정문화로27번길 9-1,33.2524649,126.5072896,2
738,스위트호텔 제주점,제주특별자치도 서귀포시 중문관광로72번길 67,33.2493324,126.4083941,0
739,호텔윈스토리,제주특별자치도 서귀포시 중정로 11,33.2479885,126.5623549,2
740,아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,33.256118,126.414906,0
741,아이진호텔,제주특별자치도 제주시 신대로22길 4,33.4824642,126.4925609,3
742,제주항공우주호텔,제주특별자치도 서귀포시 안덕면 녹차분재로 216,33.2923161,126.2996588,0
743,제주팔레스호텔,제주특별자치도 제주시 탑동로 9,33.5168631,126.5237566,3
744,호텔난타,제주특별자치도 제주시 선돌목동길 56-26,33.4446301,126.5445663,3
745,퍼스트70,제주특별자치도 서귀포시 명동로 46,33.2475894,126.5668712,2
746,유어스호텔,제주특별자치도 서귀포시 천제연로178번길 21,33.2503716,126.4236375,0
747,호텔브릿지 서귀포,제주특별자치도 서귀포시 태평로 436 1~11층,33.245396,126.5668909,2
748,아스타호텔,제주특별자치도 제주시 서사로 129,33.5037539,126.5197792,3
749,브리즈베이호텔,제주특별자치도 서귀포시 성산읍 성산등용로 42,33.4674924,126.9320111,1
750,아시아호텔,제주특별자치도 제주시 노연로 53,33.4858355,126.4888236,3
751,서귀포호텔,제주특별자치도 서귀포시 상예로 319,33.273191,126.3947296,0
752,빠레브호텔,제주특별자치도 서귀포시 김정문화로 15,33.2511409,126.5095568,2
753,호텔휴식 서귀포,제주특별자치도 서귀포시 중앙로71번길 17,33.2504029,126.5595736,2
754,노블피아,제주특별자치도 서귀포시 명동로 46 1층,33.2475894,126.5668712,2
755,제주호텔더엠,제주특별자치도 서귀포시 태평로353번길 14,33.2465959,126.5606779,2
756,제주노블레스관광호텔,제주특별자치도 제주시 월성로4길 19,33.5004485,126.501107,3
757,윈스카이호텔,제주특별자치도 서귀포시 신중남로 17,33.2523487,126.5085052,2
758,벤티모호텔앤레지던스,제주특별자치도 제주시 연삼로 14,33.4934631,126.4938054,3
759,호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178,33.2410807,126.5938804,2
760,제주샹그릴라호텔앤리조트,제주특별자치도 제주시 해안마을북길 14-6,33.4644646,126.4541427,3
761,호텔앨리스&트렁크,제주특별자치도 제주시 연동12길 4,33.4853318,126.4930596,3
762,하이레지던스,제주특별자치도 제주시 은남1길 46,33.4892043,126.493827,3
763,까사로마호텔,제주특별자치도 서귀포시 태평로 347,33.2467908,126.5581542,2
764,모슬포호텔 1동,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 11,33.2178071,126.2521152,0
765,더스테이센추리호텔,제주특별자치도 제주시 애월읍 일주서로 7113,33.466277,126.3511114,0
766,호텔시드니,제주특별자치도 제주시 애월읍 애월해안로 945,33.4836152,126.3965099,0
767,BK호텔제주,제주특별자치도 서귀포시 칠십리로91번길 12,33.2411078,126.5643,2
768,블룸호텔,제주특별자치도 서귀포시 중문관광로72번길 53,33.2498991,126.4082883,0
769,심스호텔,제주특별자치도 제주시 임항로 249,33.5183479,126.5387193,3
770,디아넥스호텔,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,33.3057651,126.3888509,0
771,티라호텔,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,33.4493736,126.9207077,1
772,이스턴호텔 제주,제주특별자치도 서귀포시 서호동 1522-2,33.2784399,126.5169922,2
773,제주갤럭시호텔,제주특별자치도 제주시 남성로 33,33.5061052,126.5164431,3
774,스카이호텔,제주특별자치도 제주시 한림읍 한림로 917,33.3989324,126.2421759,0
775,팜파스호텔 제주,제주특별자치도 제주시 서해안로 368-3,33.5108295,126.4852691,3
776,제주스테이인성산,제주특별자치도 서귀포시 성산읍 신고로 11,33.4404976,126.9157525,1
777,루체빌,제주특별자치도 서귀포시 안덕면 산록남로 786,33.3280571,126.366103,0
778,브릿지레지던스호텔,제주특별자치도 서귀포시 김정문화로 49,33.2511409,126.5095568,2
779,하버호텔,제주특별자치도 제주시 임항로 260 1층,33.5183479,126.5387193,3
780,호텔휴안스테이,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 9,33.4636754,126.9323862,1
781,어반스테이 제주연동,제주특별자치도 제주시 연동6길 5,33.483508,126.4889909,3
782,신신호텔 천지연,제주특별자치도 서귀포시 서문로 42-1,33.2495146,126.5576159,2
783,호텔엘린,제주특별자치도 제주시 은남1길 4,33.4893299,126.4954791,3
784,서귀포KAL호텔,제주특별자치도 서귀포시 칠십리로 242,33.2460024,126.5810125,2
785,에코랜드호텔,제주특별자치도 제주시 조천읍 남조로 1982,33.4487209,126.6758577,3
786,호텔징크,제주특별자치도 서귀포시 중정로 11,33.2479885,126.5623549,2
787,호텔화인 제주,제주특별자치도 서귀포시 칠십리로 87,33.2403247,126.5651122,2
788,피노호텔,제주특별자치도 서귀포시 천지연로29번길 5,33.2410267,126.5632048,2
789,제주썬호텔&카지노,제주특별자치도 제주시 삼무로 67,33.4901102,126.494027,3
790,호텔스카브로,제주특별자치도 서귀포시 예래해안로 15,33.2432264,126.3876102,0
791,이화호텔,제주특별자치도 제주시 도령로 155,33.4909762,126.4869677,3
792,호텔펄리플러스,제주특별자치도 제주시 도두봉2길 2,33.5066951,126.4744285,3
793,르메인호텔,제주특별자치도 제주시 한림읍 한림로 392 선유빌딩 1층,33.3970766,126.244507,0
794,뜨레비호텔,제주특별자치도 제주시 연동7길 8,33.4891722,126.4906668,3
795,글래즈하임호텔,제주특별자치도 서귀포시 이어도로 777,33.240469,126.493008,2
796,일레인호텔,제주특별자치도 서귀포시 일주서로 660,33.2584326,126.4353135,0
797,호텔52,제주특별자치도 서귀포시 대정읍 신영로36번길 35,33.2203802,126.2480036,0
798,라림부띠끄호텔,제주특별자치도 서귀포시 안덕면 대평로 39,33.2363801,126.3646237,0
799,파밀리아호텔,제주특별자치도 서귀포시 대포동서로 63-20,33.241952,126.43797,0
800,하이제주호텔,제주특별자치도 제주시 한림읍 일주서로 5125,33.4095489,126.2638736,0
801,그랜드밀리언스호텔 서귀포,제주특별자치도 서귀포시 서호중앙로 84,33.252101,126.5614011,2
802,오션패밀리호텔,제주특별자치도 제주시 일주서로 7531,33.4952516,126.4510142,3
803,트로피컬하이드어웨이,제주특별자치도 서귀포시 대정읍 형제해안로 284,33.210157,126.2914269,0
804,제주 자몽호텔,제주특별자치도 제주시 한림읍 한림해안로 136,33.4257892,126.2673117,0
805,참피온호텔,제주특별자치도 제주시 남성로 131,33.5091756,126.5194628,3
806,제주해군호텔,제주특별자치도 제주시 해안마을서2길 19,33.4590325,126.448717,3
807,JW메리어트 제주(2022년하반기예정),제주특별자치도 서귀포시 태평로 152,33.247167,126.5510603,2
808,썬랜드호텔,제주특별자치도 제주시 신광로 92,33.4839765,126.4896294,3
809,꼬뜨도르호텔,제주특별자치도 제주시 구좌읍 일주동로 1724,33.5314441,126.8206181,1
810,펠리시아호텔,제주특별자치도 서귀포시 일주동로 9123,33.255487,126.5686054,2
811,블루마운틴호텔,제주특별자치도 서귀포시 성산읍 일출로 297,33.4637856,126.9343976,1
812,라인호텔,제주특별자치도 제주시 동광로 40,33.5022343,126.533247,3
813,호텔B,제주특별자치도 제주시 신대로12길 16,33.4888415,126.4949775,3
814,씨앤호텔,제주특별자치도 제주시 일주서로 7490,33.3414039,126.1898997,0
815,레슬리호텔,제주특별자치도 제주시 광평길 3,33.4810005,126.4687995,3
816,리벤시아풀빌라호텔,제주특별자치도 제주시 한림읍 한림로 33,33.3989324,126.2421759,0
817,해리안호텔,제주특별자치도 서귀포시 천제연로 153,33.2532184,126.4272791,0
818,호텔연,제주특별자치도 서귀포시 솔동산로22번길 17-2,33.2439147,126.5622101,2
819,천지연호텔,제주특별자치도 서귀포시 솔동산로 40,33.2428644,126.563645,2
820,해마호텔,제주특별자치도 제주시 삼무로 28,33.4897057,126.4896117,3
821,더그랜드섬오름 본관,제주특별자치도 서귀포시 막숙포로 114,33.2359288,126.513206,2
822,런호텔,제주특별자치도 서귀포시 태평로431번길 20,33.247538,126.5660362,2
823,메르블루호텔,제주특별자치도 제주시 서해안로 368 1~4층,33.5108295,126.4852691,3
824,파인힐호텔,제주특별자치도 서귀포시 부두로 44,33.241328,126.5644681,2
825,씨클리프호텔제주,제주특별자치도 제주시 애월읍 애월해안로 554-8,33.4776427,126.3629501,0
826,인덱스 제이드림호텔,제주특별자치도 제주시 은남1길 40,33.4894038,126.4916193,3
827,제이뷰호텔,제주특별자치도 서귀포시 중산간서로 935,33.2862497,126.3077305,0
828,베드라디오 도두봉,제주특별자치도 제주시 서해안로 204,33.5110314,126.4802212,3
829,애월비치호텔,제주특별자치도 제주시 애월읍 애월해안로 554-10 1층,33.4776427,126.3629501,0
830,휴스테이 금호,제주특별자치도 서귀포시 성산읍 성산중앙로 30-11,33.4622514,126.9339204,1
831,몽듀호텔,제주특별자치도 제주시 서해안로 382,33.5110314,126.4802212,3
832,르메인호텔 서귀포,제주특별자치도 서귀포시 안덕면 화순로 119 1층,33.2462436,126.333513,0
833,오션블루호텔,제주특별자치도 서귀포시 이어도로 67,33.240469,126.493008,2
834,퓨어스테이,제주특별자치도 제주시 신대로 68,33.4913572,126.4964178,3
835,호텔MCC,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 29,33.4493736,126.9207077,1
836,호텔 스테이인터뷰 제주,제주특별자치도 서귀포시 중문관광로 288,33.2487954,126.4198849,0
837,에이원호텔,제주특별자치도 제주시 사장1길 10,33.4853028,126.4948225,3
838,제주푸른호텔,제주특별자치도 서귀포시 서호동 1524-3,33.2784399,126.5169922,2
839,호텔메이저2,제주특별자치도 제주시 은남4길 40,33.4865654,126.4915932,3
840,엘렌호텔,제주특별자치도 서귀포시 이어도로 152,33.240469,126.493008,2
841,하니크라운호텔,제주특별자치도 제주시 삼성로 10,33.5049614,126.5273789,3
842,호텔펄리,제주특별자치도 제주시 노형로 79,33.4752619,126.4659069,3
843,스탠포드호텔앤리조트 제주,제주특별자치도 제주시 애월읍 애월해안로 408,33.4782235,126.3665625,0
844,스와브호텔,제주특별자치도 서귀포시 서홍로 102,33.2671306,126.5486496,2
845,호텔W 신제주점,제주특별자치도 제주시 은남4길 42,33.4865472,126.4913557,3
846,드림제주호텔,제주특별자치도 서귀포시 대정읍 하모항구로6번길 5,33.2188383,126.250742,0
847,오로라호텔,제주특별자치도 제주시 논세길 51,33.4884026,126.440658,3
848,코너스톤호텔,제주특별자치도 서귀포시 정방로 7-10,33.2476654,126.5684613,2
849,모슬포호텔 3동,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 15,33.2178071,126.2521152,0
850,헤르츠호텔,제주특별자치도 제주시 중앙로 252,33.4973671,126.5312232,3
851,레브호텔,제주특별자치도 제주시 은남1길 15,33.4892043,126.493827,3
852,호텔하루시다,제주특별자치도 서귀포시 안덕면 사계로114번길 130,33.2429832,126.3072495,0
853,오렌지호텔,제주특별자치도 서귀포시 태평로335번길 3,33.2472009,126.5574393,2
854,제주골프호텔,제주특별자치도 제주시 과원북4길 97,33.4810497,126.4920449,3
855,그랜드조선 힐 스위트,제주특별자치도 서귀포시 중문관광로72번길 60,33.2520261,126.40774,0
856,메이저호텔,제주특별자치도 제주시 사장3길 36,33.4830253,126.4911069,3
857,호텔버지니아,제주특별자치도 서귀포시 중정로61번길 31,33.2506312,126.5624735,2
858,모멘토호텔,제주특별자치도 서귀포시 태평로439번길 21,33.2465385,126.5650235,2
859,아이존호텔,제주특별자치도 제주시 신광로4길 18,33.4890384,126.4882686,3
860,호텔홀라인 제주협재점,제주특별자치도 제주시 한림읍 한림로 197,33.3864724,126.2290022,0
861,더퍼스트호텔,제주특별자치도 제주시 한림읍 한림로 695,33.4167607,126.2647613,0
862,씨앤하우스,제주특별자치도 제주시 조천읍 조천9길 10,33.537825,126.6370349,3
863,탐라지오호텔,제주특별자치도 제주시 신광로 79,33.4850171,126.4902396,3
864,샤이니호텔,제주특별자치도 제주시 구좌읍 송당4길 7,33.470568,126.7843365,1
865,엔파제주호텔,제주특별자치도 서귀포시 성산읍 서성일로 726-11,33.4277138,126.8614156,1
866,i마이다스레지던스호텔,제주특별자치도 제주시 조천읍 함덕8길 13-1,33.5422075,126.6624988,3
